Date,Revenue,SEM,SEMCard,SEMPBook,SEMOther,SEMBrand,Display,FB,Affiliate,Partners,TV,TVImpression,DM,SEM_LTA,Display_LTA,FB_LTA,Affiliates_LTA,Partners_LTA,SEM_MTA,Display_MTA,FB_MTA,Affiliates_MTA,Partners_MTA
11/8/2011,1400087,61206,48274,5781,4073,3077,40316,0,11656,21366,0,0,4219833,,,,,,121354,78904,0,29729,114148
11/9/2011,1679464,50106,37459,5633,3980,3035,41169,0,9458,25376,0,0,4219833,,,,,,142683,81102,0,36735,141670
11/10/2011,1011470,60160,48726,4560,4134,2740,36238,0,10256,20431,0,0,4219833,,,,,,99630,65860,0,25358,93252
11/11/2011,973514,51050,39900,4956,3509,2685,44038,0,7178,28059,0,0,4219833,,,,,,92268,61023,0,22014,94375
11/12/2011,1128723,61400,50189,5049,3507,2654,44413,0,6467,31295,0,0,4219833,,,,,,116630,73911,0,24890,121568
11/13/2011,1881029,100581,88665,5055,3585,3276,46931,0,8850,38651,0,0,4219833,,,,,,197045,129591,0,39455,181356
11/14/2011,1649778,96624,83345,6206,3733,3340,50965,0,11002,38561,0,0,4219833,,,,,,164002,107788,0,37390,160309
11/15/2011,2430510,88627,73225,7161,4757,3484,65384,0,12116,44370,0,0,4219833,,,,,,195128,139265,0,48923,213895
11/16/2011,3387268,77154,59645,8417,5646,3446,75477,0,19603,36882,0,0,4219833,,,,,,256956,180413,0,62466,258165
11/17/2011,1481921,60776,42427,8587,6551,3211,71397,0,19943,31054,0,0,4219833,,,,,,125790,88452,0,32645,130146
11/18/2011,1406553,56358,40347,6353,6766,2892,77287,0,10305,29225,0,0,4219833,,,,,,116224,88713,0,28449,127395
11/19/2011,2019752,99193,83006,7973,5225,2989,66230,0,11354,29566,0,0,4219833,,,,,,171382,107792,0,40807,168453
11/20/2011,3229618,147103,124279,11742,7199,3882,81870,0,15428,46400,0,0,4219833,,,,,,280480,180017,0,63319,246524
11/21/2011,3040288,126958,104411,10619,8359,3569,84778,0,19654,47234,0,0,4219833,,,,,,248658,154489,0,56413,248727
11/22/2011,1902066,79836,58872,10131,7798,3035,73078,0,18034,42701,0,0,4219833,,,,,,169077,113076,0,39601,203617
11/23/2011,1574930,62280,44338,8478,6937,2527,62981,0,11591,25858,0,0,4219833,,,,,,145752,93454,0,30940,150312
11/24/2011,1223846,55341,41578,6670,4986,2106,53461,0,6589,16492,0,0,4219833,,,,,,125200,79892,0,27769,95623
11/25/2011,2824691,133255,117626,7749,4267,3613,68898,0,12033,30873,0,0,4219833,,,,,,286412,181536,0,57798,215442
11/26/2011,3113818,168381,150002,7714,6443,4222,80023,0,15617,38621,0,0,4219833,,,,,,332113,200511,0,63851,251092
11/27/2011,6491981,241425,214074,14141,7172,6038,111904,0,23250,68348,0,0,4219833,,,,,,626766,391876,0,127931,500717
11/28/2011,5739972,293571,251622,16176,18694,7079,127272,0,38082,59695,0,0,4219833,,,,,,547217,326362,0,123059,418702
11/29/2011,5014902,268066,228596,12776,19267,7427,122135,0,34702,60479,0,0,4219833,,,,,,489961,299862,0,103826,406251
11/30/2011,8515815,266737,230329,11642,16337,8428,158468,0,38957,97593,0,0,4219833,,,,,,707684,447785,0,168463,691556
12/1/2011,3177849,236898,204749,15569,9747,6832,141322,0,46018,62147,0,0,132083,,,,,,364950,219283,0,72702,279424
12/2/2011,2774433,181009,153287,13374,8583,5765,132683,0,15074,40118,0,0,132083,,,,,,335316,206379,0,65787,219482
12/3/2011,3885066,197192,168019,13733,8961,6479,113380,0,16545,43797,0,0,132083,,,,,,465558,290317,0,87858,304096
12/4/2011,8690179,268715,231839,16222,11558,9097,157740,0,25743,68127,0,0,132083,,,,,,884722,575377,0,189546,592177
12/5/2011,5332646,186625,150048,16026,12626,7925,197656,0,36983,62348,0,0,132083,,,,,,614228,402379,0,121070,404785
12/6/2011,5298425,176825,143014,14572,11937,7302,125251,0,23259,69815,0,0,132083,,,,,,602204,387288,0,118714,435127
12/7/2011,6830652,175576,144750,13293,10988,6545,178164,0,26244,77343,0,0,132083,,,,,,697181,448879,0,157911,549942
12/8/2011,4417287,160726,133053,12585,9670,5418,107546,0,30587,50128,0,0,132083,,,,,,542969,358738,0,104082,309643
12/9/2011,3717931,113407,86180,11018,11613,4597,89577,0,18123,45877,0,0,132083,,,,,,455973,296435,0,89409,284963
12/10/2011,4518942,113022,87348,11495,9667,4512,86346,0,18934,51294,0,0,132083,,,,,,566584,388369,0,111384,333229
12/11/2011,8657495,150124,119094,13858,11145,6027,122025,0,23555,77755,0,0,132083,,,,,,955679,711773,0,200593,590247
12/12/2011,5714404,177698,141966,15908,13996,5828,116474,0,34525,71916,0,0,132083,,,,,,693537,504208,0,131228,428005
12/13/2011,5522706,169359,135433,13165,15209,5551,108085,0,25631,62791,0,0,132083,,,,,,675059,479072,0,137510,397336
12/14/2011,6105936,133069,99334,11903,16804,5029,119462,0,22837,67172,0,0,132083,,,,,,685841,481254,0,147232,442743
12/15/2011,5500574,114474,85003,11562,13416,4492,104438,0,27454,55515,0,0,132083,,,,,,599783,433621,0,131699,408977
12/16/2011,2693790,104323,77635,10076,12766,3845,69041,0,18909,41425,0,0,132083,,,,,,351997,269884,0,68939,208129
12/17/2011,2974666,104752,77182,10525,13131,3914,69482,0,5709,41385,0,0,132083,,,,,,392514,310827,0,74732,237140
12/18/2011,4682331,122009,91091,11024,15312,4582,92228,0,7431,60831,0,0,132083,,,,,,595133,466164,0,119963,363656
12/19/2011,3003034,113695,82887,11805,14762,4241,75233,0,6946,38460,0,0,132083,,,,,,391237,301250,0,76101,230866
12/20/2011,2528433,123441,98145,9474,12547,3274,68224,0,5812,38330,0,0,132083,,,,,,323639,245965,0,62378,203839
12/21/2011,1220987,50381,31171,7234,9427,2549,50216,0,4662,23315,0,0,132083,,,,,,162085,45097,0,32289,94710
12/22/2011,913954,27190,11522,6359,7082,2227,45129,0,4922,23114,0,0,132083,,,,,,118658,93558,0,25520,74470
12/23/2011,688116,22020,9589,5375,5355,1701,37232,0,3585,18190,0,0,132083,,,,,,89331,67566,0,17192,63652
12/24/2011,427103,15087,6132,4020,3765,1170,31993,0,2462,13406,0,0,132083,,,,,,54456,41910,0,9926,45089
12/25/2011,505639,16753,6856,4467,4053,1377,27219,0,1681,13075,0,0,132083,,,,,,55180,49861,0,11396,50849
12/26/2011,1019402,30907,15406,7574,5889,2038,37856,0,3667,22069,0,0,132083,,,,,,121385,93885,0,28118,84182
12/27/2011,1087529,44010,28095,8385,5208,2322,55206,0,4837,28883,0,0,132083,,,,,,125278,90814,0,28457,103382
12/28/2011,1018498,52514,36692,8448,5277,2097,52796,0,5459,32541,0,0,132083,,,,,,120869,89967,0,27510,102361
12/29/2011,947325,50361,36309,7087,4928,2037,52363,0,5550,17959,0,0,132083,,,,,,105101,79020,0,26516,83450
12/30/2011,889778,66843,54278,6083,4743,1738,41516,0,5069,17205,0,0,132083,,,,,,101226,67961,0,22635,81199
12/31/2011,760621,48877,38794,4927,3777,1379,38304,0,4098,13929,0,0,132083,,,,,,113958,91530,0,29360,95003
1/1/2012,977335,46027,32981,6527,4567,1951,23848,0,3346,14757,0,0,154142,,,,,,97623,88067,0,26347,85682
1/2/2012,1559438,57181,42008,7952,4919,2302,33625,0,6139,23801,0,0,154142,,,,,,151883,131074,0,41946,129684
1/3/2012,1168733,56039,42061,7172,4903,1903,27302,0,6176,19069,0,0,154142,,,,,,106265,91279,0,30000,100888
1/4/2012,1249739,54342,38482,7560,6583,1718,30542,0,5743,21659,0,0,154142,,,,,,108202,92851,0,31874,110342
1/5/2012,799675,51662,34960,7837,7294,1571,22553,0,5576,15347,0,0,154142,,,,,,81414,69341,0,22593,75417
1/6/2012,643441,43726,28365,6895,6934,1532,20612,0,2968,13633,0,0,154142,,,,,,69488,52583,0,17506,66939
1/7/2012,706000,43498,27423,7509,6950,1616,19993,0,3196,15042,0,0,154142,,,,,,77035,57523,0,18215,74046
1/8/2012,944794,49197,32498,7816,7210,1673,21904,0,3687,17080,0,0,154142,,,,,,102834,79787,0,25720,92437
1/9/2012,934575,56791,35972,8125,10906,1788,22695,0,4671,17984,0,0,154142,,,,,,87934,73601,0,24546,91201
1/10/2012,1067214,52025,31816,8060,10380,1768,25482,0,5105,19717,0,0,154142,,,,,,102087,75793,0,25868,98422
1/11/2012,1462567,47450,29536,7300,8880,1734,31473,0,6787,25077,0,0,154142,,,,,,132197,97457,0,36238,140672
1/12/2012,684134,42240,24424,6732,9110,1975,17477,0,7498,10634,0,0,154142,,,,,,63192,51676,0,18618,59716
1/13/2012,573434,30721,18125,3937,7167,1491,17842,0,3490,11215,0,0,154142,,,,,,55115,39680,0,15695,55147
1/14/2012,580768,25358,13654,3231,7087,1385,17324,0,2682,12348,0,0,154142,,,,,,52197,46972,0,16019,60983
1/15/2012,759552,29418,16825,3292,7801,1500,18947,0,3318,15604,0,0,154142,,,,,,71619,57543,0,20481,77923
1/16/2012,1191878,32980,19947,3297,7695,2041,21815,0,4633,15680,0,0,154142,,,,,,97902,80325,0,31550,89173
1/17/2012,1171446,34430,19376,6228,6839,1987,20936,0,4475,13310,0,0,154142,,,,,,91645,66274,0,30452,82724
1/18/2012,2447974,30253,16622,5444,5866,2321,23963,0,5819,16185,0,0,154142,,,,,,135761,108146,0,66496,130675
1/19/2012,550869,21927,11869,4693,3966,1398,17389,0,7054,11358,0,0,154142,,,,,,48226,40359,0,15118,60404
1/20/2012,434661,15236,5648,4190,3984,1413,16231,0,2366,10453,0,0,154142,,,,,,39360,33406,0,9028,51978
1/21/2012,499358,28869,15390,4918,7180,1380,16995,0,2561,13452,0,0,154142,,,,,,52431,37366,0,12500,65430
1/22/2012,656281,34920,19723,5685,8077,1435,21280,0,3062,17032,0,0,154142,,,,,,68936,44089,0,17547,85309
1/23/2012,657580,37513,21705,5744,8602,1463,21620,0,3399,15109,0,0,154142,,,,,,62152,47418,0,15393,89337
1/24/2012,526750,40396,22511,6667,9203,2014,18900,0,3325,13557,0,0,154142,,,,,,46178,32479,0,14555,82943
1/25/2012,567737,34991,19266,5787,8653,1286,21152,0,3092,14252,0,0,154142,,,,,,48521,35020,0,12626,95387
1/26/2012,567639,33429,18471,5102,8699,1157,20634,0,4027,17803,0,0,154142,,,,,,47642,32605,0,13457,103410
1/27/2012,498033,30154,16657,4617,7675,1206,27640,0,4827,42366,0,0,154142,,,,,,42129,28176,0,11414,123585
1/28/2012,506986,28735,15984,4585,7079,1088,22537,0,4187,31170,0,0,154142,,,,,,43554,31792,0,12619,122133
1/29/2012,840548,34812,19873,5239,8237,1462,24392,0,4352,33988,0,0,154142,,,,,,69628,50826,0,17688,181909
1/30/2012,1131618,40160,23539,5865,8921,1834,30359,0,6389,47945,0,0,154142,,,,,,77888,55297,0,25136,272864
1/31/2012,1283415,38185,24491,5320,6571,1803,36606,0,7867,73888,0,0,154142,,,,,,87430,61451,0,28177,404012
2/1/2012,943039,34684,20971,5507,6782,1424,25404,0,7340,20060,0,0,135397,,,,,,82762,54648,0,24411,91344
2/2/2012,468693,30261,18480,5349,5157,1275,23013,0,3872,15890,0,0,135397,,,,,,45001,39343,0,11381,53640
2/3/2012,407381,22819,14513,4599,2642,1065,21345,0,2225,13329,0,0,135397,,,,,,44980,32818,0,10160,46844
2/4/2012,414660,22180,13485,4849,2658,1189,20519,0,2036,12338,0,0,135397,,,,,,49470,32051,0,11308,47599
2/5/2012,544105,22978,14306,4737,2779,1156,21455,0,1731,13624,0,0,135397,,,,,,62312,40636,0,13325,53394
2/6/2012,609513,27764,18327,5837,2187,1413,24365,0,2105,14947,0,0,135397,,,,,,63868,46659,0,14061,59202
2/7/2012,798467,28131,16899,6036,3754,1443,23027,0,1758,15356,0,0,135397,,,,,,76983,50307,0,19278,70830
2/8/2012,437208,28523,17963,5470,3827,1263,19152,0,2265,15214,0,0,135397,,,,,,46606,36516,0,10554,56491
2/9/2012,564054,21946,13505,4747,2444,1250,19144,0,2851,17213,0,0,135397,,,,,,55288,37456,0,13382,70602
2/10/2012,401471,19960,12126,4590,2236,1008,15074,0,2621,9511,0,0,135397,,,,,,44634,32087,0,9847,36457
2/11/2012,410180,20440,12679,4532,2250,980,14113,0,2158,9463,0,0,135397,,,,,,45995,29772,0,10347,39210
2/12/2012,531316,24012,15849,4689,2258,1216,15791,0,2314,11586,0,0,135397,,,,,,64032,42630,0,13196,47948
2/13/2012,547502,25843,17917,4689,2032,1205,15928,0,2568,10063,0,0,135397,,,,,,53212,40150,0,16842,45201
2/14/2012,397116,18454,11733,4201,1349,1171,13071,0,2620,8254,0,0,135397,,,,,,40946,25550,0,10282,34275
2/15/2012,543942,20123,8859,4948,4875,1441,15714,0,2167,9968,0,0,135397,,,,,,53457,31984,0,13256,42029
2/16/2012,843962,15260,5293,4949,3733,1285,16227,0,3385,12538,0,0,135397,,,,,,70053,44852,0,22529,57402
2/17/2012,454708,10956,4420,4324,1012,1200,14460,0,3513,10453,0,0,135397,,,,,,38269,29454,0,11584,38358
2/18/2012,373933,10542,4244,4328,1016,955,13492,0,1804,10054,0,0,135397,,,,,,39193,25702,0,9335,37680
2/19/2012,649405,11819,4808,4828,1004,1179,15999,0,2134,11977,0,0,135397,,,,,,55380,41652,0,16273,52186
2/20/2012,584911,12317,5275,4827,1066,1149,18599,0,3590,14452,0,0,135397,,,,,,59079,40271,0,18507,52334
2/21/2012,466463,13716,5747,5671,1045,1253,17424,0,2345,12234,0,0,135397,,,,,,45022,34342,0,11849,39998
2/22/2012,502337,15220,7430,5414,1032,1344,17981,0,2459,13595,0,0,135397,,,,,,43613,35216,0,13465,41996
2/23/2012,410344,15302,7527,5638,1013,1123,17150,0,2817,13776,0,0,135397,,,,,,40918,26622,0,9993,40272
2/24/2012,365082,15964,7867,5424,1593,1080,14849,0,2204,11358,0,0,135397,,,,,,37594,28382,0,8146,37397
2/25/2012,393193,16039,7266,5604,2096,1072,14201,0,1601,10929,0,0,135397,,,,,,40394,29724,0,13146,41417
2/26/2012,546660,17278,7821,5996,2100,1360,15921,0,1561,12938,0,0,135397,,,,,,62937,38212,0,15120,48462
2/27/2012,600943,20091,8748,6544,3264,1535,21013,0,1341,20602,0,0,135397,,,,,,58924,41031,0,13968,59826
2/28/2012,766583,17896,8032,6124,1855,1885,22541,0,2720,26714,0,0,135397,,,,,,65232,40896,0,17153,102692
2/29/2012,1453310,21861,11684,6006,2070,2101,29593,0,4270,21478,0,0,135397,,,,,,84266,81749,0,42112,109668
3/1/2012,455540,18368,8822,5966,1891,1690,18445,0,4080,11415,0,0,127439,,,,,,44542,29160,0,10702,53453
3/2/2012,371312,15693,6757,5799,1753,1385,18331,0,1962,9987,0,0,127439,,,,,,42293,26437,0,8941,43352
3/3/2012,392683,16033,6931,6045,1825,1232,16745,0,1614,10082,0,0,127439,,,,,,42739,25855,0,9143,46314
3/4/2012,517527,18895,8509,6779,2215,1392,18496,0,1616,12786,0,0,127439,,,,,,49692,44804,0,9657,53697
3/5/2012,584947,23321,13105,7054,1620,1543,20268,0,1803,11929,0,0,127439,,,,,,57141,43774,0,13517,60179
3/6/2012,620384,24901,15657,6004,1876,1363,20479,0,2376,11510,0,0,127439,,,,,,56300,37066,0,14055,60402
3/7/2012,928415,27043,17840,5934,1891,1378,22271,0,2833,11786,0,0,127439,,,,,,75225,50592,0,17499,71048
3/8/2012,392157,29686,21225,5347,1940,1174,21915,0,2943,10234,0,0,127439,,,,,,43091,28920,0,8677,41721
3/9/2012,338599,26037,18159,4758,1941,1179,21888,0,1724,9597,0,0,127439,,,,,,38926,24318,0,8869,41124
3/10/2012,341213,21747,13365,5364,1962,1055,22233,0,1748,9273,0,0,127439,,,,,,41804,26306,0,9461,41047
3/11/2012,531380,22246,13248,5634,2253,1111,23740,0,1862,12367,0,0,127439,,,,,,62440,40608,0,12976,55091
3/12/2012,588756,25129,15613,5965,2310,1242,22692,0,2344,12291,0,0,127439,,,,,,62655,39533,0,14419,59734
3/13/2012,499614,28918,20028,5399,2176,1315,18828,0,2229,11491,0,0,127439,,,,,,53337,35155,0,12259,54991
3/14/2012,387369,26214,18085,5296,1588,1245,17250,0,2221,10720,0,0,127439,,,,,,46283,28937,0,9618,45014
3/15/2012,374865,19827,12055,5078,1555,1138,16121,0,1622,11310,0,0,127439,,,,,,43565,28909,0,8508,46461
3/16/2012,348210,17112,9949,4327,1520,1316,15885,0,1734,11529,0,0,127439,,,,,,37550,26110,0,6929,42188
3/17/2012,328619,15306,8524,4434,1516,832,15760,0,1583,10815,0,0,127439,,,,,,41048,24361,0,7276,43820
3/18/2012,594573,20828,12709,5497,1519,1103,19917,0,1874,14899,0,0,127439,,,,,,65083,39370,0,13514,65048
3/19/2012,665206,27568,18020,5813,2467,1267,23913,0,2781,14328,0,0,127439,,,,,,65693,43773,0,16905,74704
3/20/2012,535992,28779,18150,6847,2481,1300,22721,0,2752,14100,0,0,127439,,,,,,49495,36304,0,13794,59323
3/21/2012,488820,28599,17259,7451,2818,1070,24106,0,2411,15166,0,0,127439,,,,,,50580,32062,0,12582,63793
3/22/2012,504903,30104,17771,8061,3104,1168,33034,0,2146,20812,0,0,127439,,,,,,48611,31075,0,12068,79861
3/23/2012,421114,27098,14982,8041,3085,989,33773,0,2479,11472,0,0,127439,,,,,,40236,26864,0,12446,46352
3/24/2012,510828,27641,14900,8347,3200,1194,26535,0,2183,12605,0,0,127439,,,,,,50685,30440,0,14641,53500
3/25/2012,821208,35136,21088,8615,3814,1618,35745,0,2818,16623,0,0,127439,,,,,,72223,47184,0,21427,71975
3/26/2012,1847711,42300,23435,12471,4289,2105,48433,0,4247,25953,0,0,127439,,,,,,110155,85844,0,44091,123118
3/27/2012,720466,43775,26456,11125,4733,1461,56784,0,4755,33188,0,0,127439,,,,,,62864,45807,0,18278,109291
3/28/2012,883815,45372,28832,10177,5031,1331,68546,0,3803,45165,0,0,127439,,,,,,63211,48288,0,21329,116251
3/29/2012,572548,44324,27598,10898,4570,1258,57460,0,2604,17299,0,0,127439,,,,,,49317,38368,0,14647,71136
3/30/2012,440655,33226,20675,8200,3375,976,32897,0,2239,13757,0,0,127439,,,,,,44088,29283,0,11075,49143
3/31/2012,470667,30572,17421,8946,3249,955,26257,0,1481,23011,0,0,127439,,,,,,45527,31703,0,10181,72376
4/1/2012,660616,42716,27172,10445,3889,1209,21978,0,2570,20135,0,0,138095,72313,41552,858,23116,79841,66121,41053,0,15350,78663
4/2/2012,680637,45364,28913,11644,3482,1326,19977,0,3720,10405,0,0,138095,71209,40609,691,25141,53981,68746,42140,0,15956,50858
4/3/2012,490958,39811,24624,10337,3609,1241,19293,0,3390,9758,0,0,138095,53301,25374,896,17265,48389,57785,26905,0,12453,42480
4/4/2012,442881,34278,20908,8956,3006,1408,20104,0,2045,10453,0,0,138095,55123,34588,466,16273,48285,51040,29056,0,11650,41882
4/5/2012,388632,26648,15945,7053,2580,1069,15394,0,2213,8797,0,0,138095,51615,30278,303,15854,43665,43257,22672,0,11881,43773
4/6/2012,384633,19157,12359,1593,4192,1013,15190,0,1754,8816,0,0,138095,48031,31291,552,14474,43941,44905,25244,0,9836,45629
4/7/2012,330706,17871,11397,1544,4037,894,14739,0,1475,7940,0,0,138095,40949,25553,480,12786,39931,35342,21697,0,8558,38793
4/8/2012,452542,19435,12777,1499,4110,1050,15950,0,1935,8406,0,0,138095,57954,30819,235,17053,44756,51870,27356,0,11159,45267
4/9/2012,720795,36031,23898,5027,5532,1575,19280,0,3498,11795,0,0,138095,77759,41276,1222,31910,62350,73382,41974,0,21423,62324
4/10/2012,780032,40845,28190,5390,5682,1583,19416,0,3951,14480,0,0,138095,82229,44625,1205,30823,77616,76507,44227,0,21954,73243
4/11/2012,985299,38462,23260,8251,5571,1380,20293,0,4136,13814,0,0,138095,93708,48560,1277,36223,78940,85427,45318,0,26998,79463
4/12/2012,512741,26379,17580,2105,5429,1266,19510,0,3616,11234,0,0,138095,63385,32730,1017,20276,56247,59387,31821,0,13509,54979
4/13/2012,436259,20576,13638,288,5404,1247,18470,0,2663,9872,0,0,138095,55559,30597,1488,19380,50837,54962,26362,0,11205,49877
4/14/2012,423444,19219,12378,267,5295,1279,18146,0,2184,10748,0,0,138095,54252,31070,476,16316,51363,47883,25437,0,10128,50550
4/15/2012,710123,28666,21232,407,5467,1561,20873,0,3727,14613,0,0,138095,87614,43114,788,28124,67944,80607,43804,0,23554,63824
4/16/2012,776574,35278,24189,3658,5658,1774,20984,0,4278,13128,0,0,138095,81470,43545,1848,32381,69920,79932,46483,0,22651,69358
4/17/2012,1054351,27106,15322,2704,4773,4307,19299,0,3052,13633,0,0,138095,84627,40716,994,40228,86295,90278,48824,0,30109,89211
4/18/2012,825906,20059,14445,859,2748,2006,19486,0,3705,13233,0,0,138095,79912,44774,1390,31586,70505,74534,42596,0,22290,67327
4/19/2012,599124,17337,12770,808,2075,1684,18723,0,4134,12690,0,0,138095,67851,34507,1407,22124,57493,63883,35396,0,16230,60656
4/20/2012,473752,14669,9599,1183,2612,1276,17451,0,2992,10796,0,0,138095,57102,34153,1334,19012,50861,51143,32970,0,12754,51895
4/21/2012,475918,14753,9231,1476,2869,1177,15771,0,2906,11310,0,0,138095,59471,28913,1169,20058,51255,53962,29435,0,12892,50010
4/22/2012,715244,25997,19485,1777,3235,1500,21229,0,3716,15308,0,0,138095,97443,46198,1705,31766,72757,85975,46300,0,20473,71343
4/23/2012,749620,35778,25566,4481,3991,1739,22511,0,4895,14328,0,0,138095,90132,43130,1815,33162,69024,83819,46341,0,20282,70691
4/24/2012,773564,36289,23741,5642,5238,1667,21480,0,3963,15546,0,0,138095,92344,47620,1499,31414,80283,84573,44427,0,21691,81605
4/25/2012,1211421,37198,23311,7258,4896,1733,24914,0,5112,21772,0,0,138095,104143,52062,2273,56113,113801,97677,60893,0,34196,113829
4/26/2012,651823,37103,25024,4225,6359,1494,21569,0,4898,18136,0,0,138095,78196,39638,1828,26879,75313,70967,39020,0,20196,73599
4/27/2012,540285,39547,28168,3502,5781,2096,19298,0,1372,14185,0,0,138095,71797,36627,1707,24052,62713,59327,33600,0,15853,64470
4/28/2012,557936,38347,27352,3923,5723,1349,18764,0,2580,15280,0,0,138095,76633,35905,938,23359,65721,68400,33362,0,14943,65081
4/29/2012,838533,48232,34663,4824,7058,1687,24281,0,3250,21630,0,0,138095,116385,64626,1771,36874,98241,101816,54835,0,24237,95834
4/30/2012,1049867,59646,43107,6719,7916,1904,29987,0,4741,26209,0,0,138095,129013,71002,4161,44530,114543,115787,68160,0,27518,114402
5/1/2012,1250219,64374,42554,9399,10536,1884,31879,0,5000,26742,0,0,135054,153382,91698,3649,49342,120761,127487,76121,0,33127,117493
5/2/2012,1690070,62196,37787,10923,11692,1794,32921,0,6150,25895,0,0,135054,190977,103823,3069,72292,149282,157799,86576,0,49006,152168
5/3/2012,948791,58050,34003,11184,11251,1612,27840,0,6360,23895,0,0,135054,112477,74270,2701,38648,113214,100542,59872,0,26665,114453
5/4/2012,647505,47841,27536,9011,9901,1393,22880,0,4218,23762,0,0,135054,81706,50844,966,26072,90128,75895,45323,0,18762,90297
5/5/2012,624287,44909,26200,8439,8858,1412,20391,0,3729,16498,0,0,135054,81275,44760,1228,25932,80029,73177,44013,0,18513,80701
5/6/2012,1137290,57672,35193,9853,10831,1795,25352,0,4207,23153,0,0,135054,135532,90817,1222,43245,129076,129156,83947,0,29719,127833
5/7/2012,1141513,69389,43053,11695,12282,2358,32001,0,3808,23514,0,0,135054,142125,95843,3337,47040,114650,130367,89391,0,33366,112933
5/8/2012,1160815,60139,34506,11758,11501,2374,30747,0,1490,22667,0,0,135054,138190,101742,2751,50371,118203,128497,91568,0,33606,114938
5/9/2012,718251,53272,27905,11733,11591,2042,26732,0,1347,18440,0,0,135054,101582,65612,1591,33619,81064,86505,58713,0,23407,84441
5/10/2012,706835,45823,22452,10981,10690,1701,25122,0,2725,20468,0,0,135054,84456,52050,1511,29160,79987,83206,45443,0,20831,87823
5/11/2012,539577,32776,15432,7126,8679,1540,21829,0,3841,23267,0,0,135054,70098,37932,1567,19245,82512,62008,36998,0,13649,87754
5/12/2012,473568,26527,12014,5575,7457,1481,20891,0,2305,24495,0,0,135054,59604,26876,1066,22268,87760,52358,29941,0,14912,98402
5/13/2012,653656,32680,16191,6571,8289,1629,25701,0,1843,36129,0,0,135054,84851,44737,1064,26077,137235,75362,41456,0,15738,174503
5/14/2012,971454,48042,26884,8022,11122,2014,33151,0,4357,45753,0,0,135054,104680,38355,2551,35586,193648,94464,29648,0,24732,253325
5/15/2012,781046,43065,24778,6657,9860,1770,26210,0,4881,27722,0,0,135054,97736,52629,2389,33385,123206,81695,28535,0,22003,127572
5/16/2012,751802,36240,18990,6072,9506,1672,23495,0,4812,22048,0,0,135054,94660,57220,1906,30229,87164,78873,34948,0,19351,84118
5/17/2012,575789,30908,15720,5177,8349,1662,21653,0,4340,19202,0,0,135054,66491,41791,1424,26802,69178,61187,27072,0,16181,65546
5/18/2012,502155,25998,12499,5363,6730,1406,20731,0,3242,20306,0,0,135054,62957,34800,559,17661,61738,54740,27030,0,14566,62579
