DATE,SEMREVENUE,DISPLAYREVENUE,PARTNERREVENUE,AFFILIATEREVENUE,DIRECTMAILREVENUE,EMAILREVENUE,NATURALSEARCHREVENUE,PUREORGANICREVENUE,SHARESITESREVENUE,UNKNOWNREVENUE,TOTALREVENUE,SEMCOST,DISPLAYCOST,PARTNERCOST,AFFILIATECOST,DIRECTMAILCOST
11/19/2012,544814,299652.83,306262.29,130653.88,190036.79,1296373.32,353436.56,300867.87,279426.12,58570.11,3760093.77,120082.6482,38265,35070,8151,112125
11/20/2012,336151.1,194230.05,206384.41,80400.32,126632.04,681319.16,222835.28,197836.34,168352.56,35677.29,2249818.55,78390.38177,38503,32218,7294,112125
11/21/2012,310037.09,176304.62,195972.76,84702.42,116329.33,564303.58,197761.79,179591.21,148633.66,35525.76,2009162.22,64292.23307,38993,34013,7509,112125
11/22/2012,296979.3,169599.07,176375.14,75366.8,106242.99,735421.28,166730.77,185020.28,112423.27,34292.4,2058451.3,61462.88959,33652,27579,6552,112125
11/23/2012,636293.85,341387.62,356007.97,171658.28,210025.23,1956077.49,329014.9,361729.2,260904.58,72999.42,4696098.54,145842.6108,45343,53073,9777,112125
11/24/2012,707474.85,378189.43,377122.97,148715.82,256423.82,1128817.09,367951.4,398862.83,272868.4,69837.56,4106264.17,156566.6436,42775,51052,12053,112125
11/25/2012,1109026.55,553165.26,575090.15,230613.11,375454.38,2375497.54,590287.93,571385.37,427130.5,117671.67,6925322.46,246199.0056,53985,72329,13651,112125
11/26/2012,1161686.46,622404.82,595131.26,282808.51,326029.65,2994867.3,692464.07,603817.85,497620.2,117231.83,7894061.95,205029.2339,60175,76385,17242,112125
11/27/2012,895787.71,513545.03,456713.7,187512.21,242308.15,1476972.01,543722.87,433599.29,364075.89,79722.45,5193959.31,139417.0095,55380,60257,11425,112125
11/28/2012,1177489.79,706761.17,656969.85,307957.53,300222.74,3356509.36,867711.32,498472.84,514038.33,122663.34,8508796.27,151889.6091,67452,80309,3,112125
11/29/2012,620459.99,359970.82,327348.12,122315.02,141497.27,1019316.35,357479.76,272036.35,223612.54,54263.27,3498299.49,142772.6827,59110,52350,3566,112125
11/30/2012,692077.87,409294.51,380229.95,126262.15,153853.42,900728.61,398131.46,312403.44,267030.01,64606.17,3704617.59,128707.0504,63235,65859,8391,112125
12/1/2012,1065112.97,642868.53,565418.91,209718.49,239270.66,1930897.83,534329.31,522114.51,381828.89,100775.95,6192336.05,165337.6079,71951,86575,10216,88520
12/2/2012,2333711.62,1318989.97,1052016.69,416960.55,457817.3,4242381.83,1148436.8,1033537.72,865037.69,222903.32,13091793.49,266084.2777,90908,117714,18046,88520
12/3/2012,1050700.46,612331.13,570998.66,190114.84,241854.65,1498366.94,530156.54,438023.6,368857.81,88916.96,5590321.59,209404.4692,74011,79675,21782,88520
12/4/2012,1039865.94,643782.09,671157.35,207372.41,244250.98,1418551.73,589813.46,474617.84,377776.7,80560.1,5747748.6,149557.0416,69984,96466,11429,88520
12/5/2012,1115202.9,683570.29,648878.17,227997.07,244109.17,2417570.52,601546.33,459888.35,411713.27,99648.26,6910124.33,151975.7049,87589,83234,13799,88520
12/6/2012,1024410.67,615184.39,520954.64,170782.99,202402.35,1526969.33,520945.91,430257.41,347019.55,79887.57,5438814.81,129759.7891,79277,69937,14966,88520
12/7/2012,975316.22,539133.58,479529.11,148028.31,171267.58,1176458.9,466403.37,388822.46,311160.76,70051.53,4726171.82,138706.2157,71333,67559,9969,88520
12/8/2012,1289360.9,735503.38,617422.73,186561.67,242605.86,1559945.84,582326.93,554931.86,389060.08,99918.75,6257638,185562.0817,71114,78588,10751,88520
12/9/2012,2400891.57,1359695.04,1123064.51,363575.09,427407.18,3186792.15,1149108.32,1022654.52,810340.36,200649.51,12044178.25,313639.2967,112836,126605,13846,88520
12/10/2012,1507330.58,871283.25,812096.32,227012.41,273863.07,2000518.21,723610.16,650232.2,500645.17,123591.98,7690183.35,278773.2417,109822,106094,19081,88520
12/11/2012,1418255.53,852829.51,693905.57,235742.65,247345.66,2311948.08,723360.98,582151.03,473199.16,116262,7655000.17,159180.3887,112290,85349,16209,88520
12/12/2012,1283042.86,743326.07,584923.95,205102.24,228540.83,1731995.77,642766.71,525018.58,401893.89,112230.53,6458841.43,143654.2409,115772,74022,14823,88520
12/13/2012,1245600.49,757085.92,597712.77,216612.7,231207.29,1859202.74,648907.13,500733.01,406121.55,117220.89,6580404.49,141611.5821,143349,74736,12111,88520
12/14/2012,1189679.24,719655.25,589206.17,217827.3,264330.54,2061224.39,652420.86,468505.81,389287.12,99062.2,6651198.88,114485.378,116494,74590,12876,88520
12/15/2012,910827.01,555570.86,483460.36,156084.65,2776.25,1431677.47,494300.28,497329.13,284281.16,85511.19,4901818.36,138497.6684,86405,62343,13208,88520
12/16/2012,1413168.55,606224.1,754232.82,242762.72,4928.64,2138514.37,716788.72,985886.22,473437.4,132183.17,7468126.71,186752.8226,105810,87589,12795,88520
12/17/2012,1193191.02,761371.4,672590.04,222559,4714.87,1990843.37,658780.55,569087.38,419683.79,127744.48,6620565.9,146122.8628,97599,84372,16254,88520
12/18/2012,900246.28,582931.17,522691.91,160839.72,2035.08,1530020.88,510761.3,426812.89,305366.6,85021.28,5026727.11,86659.49893,89862,62380,13444,88520
12/19/2012,686636.82,474921.28,384144.79,126552.98,2488.96,1221187.76,413142.05,327610.66,248856.24,60905.17,3946446.71,70731.96535,70687,49914,10598,88520
12/20/2012,352065.46,229204.57,183830.32,57815.89,1415.43,495893.88,184550.6,178476.68,132454.17,31780.99,1847487.99,62638.56751,46619,29768,6133,88520
12/21/2012,242100.59,153005.75,140718.08,43461.82,686.06,288649.59,138039.79,135349.73,89393.23,21372.72,1252777.36,47385.33816,35845,23341,3536,88520
12/22/2012,219745.56,131321.88,119646.69,39661.58,1321.97,235857.57,125647.84,124896.07,79058.68,17450.11,1094607.95,40050.95508,32907,22794,2700,88520
12/23/2012,200452.1,123994.7,120973.57,35735.91,875.79,262567.58,115224.83,119233.8,79145.77,21146.43,1079350.48,35479.74456,32289,23728,2472,88520
12/24/2012,127933.31,85870.73,72011.05,23658.34,782.02,169865.2,75365.27,83729.92,53470.52,12979.47,705665.83,32407.81712,26796,13582,1851,88520
12/25/2012,132553.46,95555.71,74860.71,21715.58,552.14,175251.93,78645.54,89103.17,56680.02,12833.77,737752.03,26448.76153,25555,14202,1011,88520
12/26/2012,289638.51,188493.41,167165.74,53236.39,2293.31,379654.5,169013.18,174548.28,135227.14,28940.42,1588210.88,45327.24875,35768,33378,2669,88520
12/27/2012,230954.84,150001.18,178863.42,41579.45,1602.94,437360.96,132982.36,142369.04,112598.28,25991.17,1454303.64,42430.8541,49128,45786,3352,88520
12/28/2012,204981.03,127851.53,150296.04,36560.06,1529.91,308556.12,116755.15,122090.81,105433.94,20031.61,1194086.2,36739.4867,42913,36405,2649,88520
12/29/2012,206826.77,131973.85,141059.57,39988.94,1973.41,274424.07,117770.2,126897.5,108973.77,20582.06,1170470.14,35927.60034,37654,24268,2355,88520
12/30/2012,229055.94,142203.31,169011.97,46174.63,3068.44,305097.83,140827.17,143572.67,123178.25,18289.74,1320479.95,38642.38956,37822,31657,2617,88520
12/31/2012,206009.64,132774.27,150774.17,43919.86,6548.41,460886.34,124682.37,126793.75,113860.5,19725.98,1385975.29,29991.24418,32458,25873,3120,88520
1/1/2013,293641.74,180622.8,165899.85,51993.42,394.61,612676.48,157759.78,172423.75,151756.96,32177.02,1819346.41,49047.69711,16673,37546,2425,5380
1/2/2013,222489.23,140847.95,128440.68,35533.52,370.01,353215.9,121991.54,140602.3,122396.77,17861.26,1283749.16,60315.52667,21277,36205,2808,5380
1/3/2013,177052.93,120997.68,107615.3,31509.59,332.33,284382.19,112384.86,116631.92,112022.6,13810.21,1076739.61,47882.84051,24287,32090,2443,5380
1/4/2013,158820.01,112707.85,96440.18,30128.97,412.38,213972.01,96701.3,103459.36,96472.47,14671.57,923786.1,38752.06044,23017,27384,2000,5380
1/5/2013,182497.95,113289.19,111311.06,34137.7,551.04,293685.66,101022.29,118788.45,100604.01,16450.35,1072337.7,38926.54182,22335,30953,2168,5380
1/6/2013,251843.78,143861.74,134376.25,40137.66,1033.77,386640.18,138012.32,163856.04,135334.51,19902.51,1414998.76,44538.39073,25975,35989,2238,5380
1/7/2013,201104.87,115262.74,109142.88,34564.77,1007.12,393341.46,120546.19,128306.21,128669.15,16788.86,1248734.25,43149.13536,27936,34807,2858,5380
1/8/2013,219771.19,133257.18,117665.78,36047.58,1607.97,393741.22,135665.78,126434.9,124740.87,18684.91,1307617.38,38557.91769,29190,34648,2711,5380
1/9/2013,278101.57,158639.69,140583.6,54034.39,1252.91,550633.01,184419.62,149906.08,164234.42,20600.03,1702405.32,35146.63125,35739,41150,3428,5380
1/10/2013,129853.27,86689.16,75739.06,24390.73,1574.32,458586.78,82781.26,79172.5,70157.12,18294.31,1027238.51,29716.77328,23517,24815,3851,5380
1/11/2013,96330.82,60071.17,69754.48,20180.8,1714.66,269116.57,60045.49,66332.45,59974.92,9169.16,712690.52,28284.44608,18650,20734,1630,5380
1/12/2013,116474.17,68074.13,74024.05,22744.12,1509.6,275912.56,69245.44,88534.71,60233.12,10688.75,787440.65,29321.6465,17389,22928,1687,5380
1/13/2013,158464.67,95308.33,104385.2,32588.99,2201.81,364236.75,92203.73,121797.61,94539.89,17729.75,1083456.73,36455.8583,23069,29260,2174,5380
1/14/2013,152890.86,81266.35,94064.98,35824.89,1549.33,650898.72,90325.6,98257.64,84782.9,16169.92,1306031.19,37247.37124,27849,33795,2398,5380
1/15/2013,152662.47,82348.54,99253.37,36352.16,1644.96,742620.55,97057.17,95911.18,82908.27,15035.77,1405794.44,33771.31041,31105,34602,2468,5380
1/16/2013,219436.93,110764.71,143318.38,72791.92,1470.17,2014871.12,145895.08,113854.74,126222.69,30983.32,2979609.06,31074.92343,61916,63930,4063,5380
1/17/2013,90562.82,64710.59,67606.47,21626.57,1391.52,225260.22,64952.19,65649.87,60089.67,12846.19,674696.11,26633.42664,17239,21450,4720,5380
1/18/2013,85275.61,59039.42,65871.38,15825.43,1850.49,142816.26,55247.2,57623.58,47516.97,6876.35,537942.69,24446.60241,15482,20439,1376,5380
1/19/2013,84639.13,53655.62,60128.85,16362.33,1240.66,144579.07,55357.1,70456.09,47444.4,9579.21,543442.46,23965.1396,14594,16051,805,5380
1/20/2013,133567.9,78783.47,86998.9,21829.5,1222.4,176506.62,82769.95,109355.93,77963.2,12994.96,781992.83,30791.62883,18148,24849,1274,5380
1/21/2013,141696.85,83748.6,90487.69,26959.87,1494.36,292996.46,90735.36,115002.61,86361.27,13295.32,942778.39,33964.52726,21209,27725,2083,5380
1/22/2013,118739.99,76827.93,78399.01,22999.71,1954.77,241099.76,83881.72,88052.34,77352.95,10403.23,799711.41,33341.45673,18808,22985,1591,5380
1/23/2013,140602.85,89264.91,93077.64,31704.56,1662.48,458590.24,102250,94276.21,89781.8,12801.08,1114011.77,35085.0063,20179,26179,1905,5380
1/24/2013,89986.82,60225.53,70771.13,18642.91,1798.86,197951.41,61240.34,68737.45,52679.35,8027.97,630061.77,32213.35343,10294,23280,1343,5380
1/25/2013,87316.31,48253.68,67287.47,18919.17,2207.39,147316.54,62012.43,65833.93,50121.9,8170.72,557439.54,35417.65954,5875,22451,0,5380
1/26/2013,123991.21,67681.33,99494.14,36744.2,1712.69,506783.96,73128.61,98679.99,68314.58,19010.58,1095541.29,37742.67274,28026,39888,0,5380
1/27/2013,189394.96,82514.14,150042.34,57715.43,3269.03,889419.52,126619.78,189357.28,112712.48,28382.03,1829426.99,45868.87208,46555,56450,2150,5380
1/28/2013,122131.83,62434.1,98172.41,24170.9,2556.7,283047.68,85439.95,109532.68,81897.44,12642.65,882026.34,45581.81902,22647,34216,4498,5380
1/29/2013,121983.03,75839.11,106413.97,24607.09,2756.58,231503.05,91976.49,90855.56,75015.27,11214.1,832164.25,42323.64192,22186,39695,1827,5380
1/30/2013,174150.38,98183.38,171375.93,41779.56,4068.58,490546.47,121589.91,95141.09,92832.08,15719.58,1305386.96,40045.73511,31282,67795,782,5380
1/31/2013,165526.27,117622.35,276100.91,41558.39,6408.37,430700.71,122626.08,89020.57,93554.03,21778.9,1364896.58,38509.21377,49008,135044,1223,5380
2/1/2013,139225.7,79332.75,75684.56,31047.74,2398.92,270073.43,91030.56,88382.53,82264.73,16045.69,875486.61,34181.58743,17137,18733,2859,5486
2/2/2013,80126.56,55013.63,56010.39,19385.48,1381.04,231652.04,45923.18,73808.97,46189.69,16426.14,625917.12,37421.63839,14091,16449,2086,5486
2/3/2013,92901.79,56870.14,63642.37,20037.72,1791.01,217235.95,56026.04,84769.92,57010.26,21481.55,671766.75,37320.93678,15599,17926,1624,5486
2/4/2013,87636.67,68140.02,66631.92,25490.11,3721.21,302920.2,71212.86,84151.22,64234.53,12223.49,786362.23,40617.43261,19534,18154,2217,5486
2/5/2013,97736.52,63265.23,59721.15,24251.42,2749.07,256772.8,79775.42,76539.27,58470.74,12560.3,731841.92,55565.08899,17577,17460,2709,5486
2/6/2013,109800.02,68790.3,64029.98,31405.65,3382.51,296976.19,71491.96,79389.57,62752.7,13158.66,801177.54,56113.91438,19221,17415,2797,5486
2/7/2013,93781.1,69728.31,64382.53,20832.7,3401.72,166797.9,75133.87,77230.6,68601.32,9732.15,649622.2,51425.02675,16366,16039,2812,5486
2/8/2013,94105.27,59122.88,65951.31,21150.64,2571.38,191112.33,65964,71877.12,52033.8,11446.54,635335.27,47370.73966,14875,17017,1925,5486
2/9/2013,87467.2,58112.01,69591.27,22451.73,3826.56,158733.55,60522.99,82719.81,50068.31,10277.29,603770.72,44289.67092,14179,18654,1579,5486
2/10/2013,123055.48,67435.09,118387.12,28206.99,3338.4,191287,80280.86,112927.92,71821.23,11955.68,808695.77,51293.13973,19099,31226,1671,5486
2/11/2013,111887.06,70302.22,138778.43,26367.58,3036.98,255906.54,86788.14,93557.27,68074.11,11211.71,865910.04,54161.56761,19459,34170,1794,5486
2/12/2013,97049.03,57959.78,60598.84,21424.15,3680.57,210677.81,72375.39,82318.75,59710.67,9685.2,675480.19,40129.86858,13546,16278,1666,5486
2/13/2013,89332.78,52481.27,51628.91,21771.72,3939.5,226088.84,68278.21,70209.39,56347.69,9492.49,649570.8,30491.17382,11194,14232,1768,5486
2/14/2013,50661.74,30692.09,31889.67,14059.77,2120.39,129992.1,41753.09,41654.59,30516.5,5344.37,378684.31,26732.11193,7447,8719,1084,5486
2/15/2013,63156.47,42530.77,42412.15,15526.68,2924.61,122478.15,47923.62,57749.08,37501.96,9680.16,441883.65,18836.46784,9298,11686,1305,5486
2/16/2013,68464.6,44451.54,47621.06,19241.35,3031.23,241686.22,47464.24,65500.36,39136.77,11859.86,588457.23,21531.15154,11812,17540,1656,5486
2/17/2013,92850.14,59098.97,59746.9,23272.51,3638.77,248232.68,66677.12,89026.74,55722.31,13433.08,711699.22,24880.31155,14275,20098,1681,5486
2/18/2013,99456.7,57883.26,67794.16,22336.41,3828.68,216963.37,69923.4,93775.19,60297.19,11105.31,703363.67,29695.84877,14661,19541,4436,5486
2/19/2013,88307.07,55964.27,60366.3,22833.21,3123.1,163115.83,62008.82,71522.46,54391.85,9963.76,591596.67,25320.65513,11737,17142,3158,5486
2/20/2013,80067.67,56023.16,59729.56,19459.97,2718.07,157290.24,65289.03,70149.64,54701.83,8879.33,574308.5,21935.3743,11187,16096,1608,5486
2/21/2013,73158.37,50440.49,51751.05,19921.03,3885.24,171387.88,58281.49,62329.72,44684.67,9021.97,544861.91,19238.95568,11880,16199,2040,5486
2/22/2013,73832.49,43032.2,50699.42,23868.54,3774.93,123876.75,49775.26,58867.33,45853.64,9091.96,482672.52,15421.49063,10284,15335,2641,5486
2/23/2013,78494.19,48362.48,51558.68,18460.24,3093.42,114519.68,50085.58,70160.41,43934.21,7713,486381.89,16724.54491,9686,15255,2048,5486
2/24/2013,108987.88,69852.72,72493.56,23953.68,4571.36,146125.84,71408.33,93554.67,72118.01,10001.73,673067.78,21966.86939,12002,20018,468,5486
2/25/2013,97920.56,59157.07,61449.75,27149.5,4821.47,213413.96,74719.19,84557.46,63950.88,10165.69,697305.53,23771.60068,13114,18347,1000,5486
2/26/2013,109220.07,67807.15,87563.39,24934.89,6288.54,219722.69,88753.73,92291.61,74767.87,10406.71,781756.65,21860.66412,15812,32670,1627,5486
2/27/2013,153474.83,88195.64,102591.51,33892.13,9475.68,288004.31,111739.09,101141.13,95623.67,11707.58,995845.57,21565.31981,18604,36194,1949,5486
2/28/2013,80254.78,58832.39,76728.07,21645.68,13899.83,184936.1,65234.78,61440.97,50633.39,9769.01,623375,20377.24732,18126,30340,1927,5486
3/1/2013,64572.08,41946.55,45479.53,15129.85,1872.17,106560.88,49350.61,54454,39305.53,5924.37,424595.57,19501.8923,10383,16164,1454,16470
3/2/2013,80206.83,44303.24,53476.44,16912.44,2140.88,115157.92,51762.98,76819.89,43250.96,7363.92,491395.5,19418.13624,11264,16142,1089,16470
3/3/2013,106062.8,70272.68,77787.19,23594.47,2790.54,150220.32,80820.05,103312.14,65863.3,9721.96,690445.45,24767.2826,14547,21962,1416,16470
3/4/2013,104566.77,59505.29,68607.83,20666.22,3279.52,259424.36,76990.33,93326.74,75233.3,10110.26,771710.62,25951.93718,17222,22689,2048,16470
3/5/2013,110514.42,72521.64,69836.52,23767.84,2243.75,262824.06,83466.23,87780.32,82401.83,12991.6,808348.21,23827.58792,16480,22632,1714,16470
3/6/2013,132766.61,86505.29,86622.07,30386.02,2603.47,397802.11,101715.09,102032.08,96358.13,12733.31,1049524.18,21457.59804,18696,27452,2112,16470
3/7/2013,76766.1,53119.1,56852.94,16667.56,2475.11,167437.1,54511.59,66047.79,49667.94,7317.24,550862.47,20258.0636,14332,16142,2237,16470
3/8/2013,71554.48,44821.72,50504.24,14210.09,2429.62,106110.59,48038.98,60149.42,42689.14,5652.49,446160.77,18119.05243,9960,13755,1501,16470
3/9/2013,76678.89,56913.23,55667.72,19817.38,1620.33,139920.66,52778.56,75088.13,44297.17,7100.71,529882.78,18817.12896,11626,15391,1355,16470
3/10/2013,107789.24,62620.51,72336.52,25770.08,2218.15,205523.96,65557.65,94956.18,63772.83,8821.96,709367.08,21702.365,13699,18847,1796,16470
3/11/2013,102236.26,67460.57,67817.82,18910.59,2114.9,187182.71,65414.35,84468.58,62335.64,7070.02,665011.44,28268.88198,13144,18620,1869,16470
3/12/2013,98920.42,55653.29,73175.17,20185.82,2377.28,176519.3,65128.77,73224.01,60375.04,7332.55,632891.65,30538.28194,13525,18756,1535,16470
3/13/2013,92581.4,50226.15,68199.54,20667.33,2715.84,207430.3,67280.48,69968.66,58855.77,6929.85,644855.32,28687.79196,13178,17574,1386,16470
3/14/2013,86859.01,54927.78,67945.97,18404.37,3768.23,141877.15,55654.55,66128.13,48371.05,10666.51,554602.75,28266.31203,15038,20041,2370,16470
3/15/2013,72437.94,46022.52,56254.09,15144.05,6090.19,94442.54,50643.61,63479.46,38741.31,5136.28,448391.99,24505.04004,12816,18495,2386,16470
3/16/2013,86766.06,52257.41,68257.51,22349.48,2132.63,269546.8,57168.92,77695.13,45862.98,7434.98,689471.9,28465.12717,19293,25099,3644,16470
3/17/2013,110354.71,57066.28,79889.74,22639.96,2936.35,133416.67,66125.71,107449.6,61922.89,12343.41,654145.32,37677.02238,14941,21507,2729,16470
3/18/2013,104937.87,57756.77,82176.74,24060.42,3694.08,186039.02,74276.65,92162.77,68735.75,10886.56,704726.63,44367.47766,17728,23883,2210,16470
3/19/2013,105705.94,55658.3,94075.72,21506.35,4347.71,163127.93,64760.59,89131.82,60713.86,7901.48,666929.7,36146.79286,16760,27555,1586,16470
3/20/2013,88998.85,57592.6,66071.09,25730.94,2832.53,251058.24,63386.75,81484.02,53065.59,7592.97,697813.58,31914.14433,14178,19700,2468,16470
3/21/2013,87903.6,60013.7,66499.35,23528.21,3903.93,194256.99,54864.58,65201.66,56459.7,7561.47,620193.19,28039.63797,14590,20223,3225,16470
3/22/2013,80856.16,46687.57,67654.36,19178.11,4188.46,169536.49,55891.19,55655.58,44741.5,8326.63,552716.05,27708.69921,16613,22098,1655,16470
3/23/2013,90275.88,45813.66,61933.24,17748.84,3540.95,173172.06,53358.03,73237.96,43633.53,7045.01,569759.16,32701.6305,16539,18722,1565,16470
3/24/2013,130621.33,76446.14,89051.81,32667.8,3825.78,378772.49,82833,118491.38,78188.61,10509.04,1001407.38,42724.87504,19521,28021,2532,16470
3/25/2013,144826.29,79708.22,88885.12,37702.46,4878.01,493972.52,95124.17,103007.39,89706.85,13078.27,1150889.3,50127.52862,22469,29714,3345,16470
3/26/2013,171659.5,89531.86,96826.89,47875.38,3289.65,684701.79,110295.39,106698.02,105267.78,14002.29,1430148.55,43500.77042,27195,35784,3779,16470
3/27/2013,158078.71,86232.15,98847.85,47795.2,4018.15,726793.47,99944.23,89266.72,98946.39,14623.54,1424546.41,41258.39399,36241,40559,4788,16470
3/28/2013,97056.03,52644.3,78845.6,29890.53,3969.69,224134.6,66680.35,65857.68,53048.49,7611.81,679739.08,36139.64844,23594,32329,4175,16470
3/29/2013,89125.87,46600.61,59333.23,19571.28,3064.87,136649.33,49817.53,59343.68,43458.59,7732.41,514697.4,30796.6056,16267,15210,1854,16470
3/30/2013,82022.88,42887.36,66681.53,15887.11,5149.68,114104.23,47918.58,63407.35,34137.45,5956.63,478152.8,27761.0117,15278,17824,1495,16470
3/31/2013,126504.05,71982.36,106758.54,31727.45,9544.45,293312.07,70878.22,98465.08,65294.08,10622.86,885089.16,31583.501,23597,31488,378,16470
4/1/2013,147813.08,77962.58,71000.62,39693.04,3238.92,516275.4,89564.36,114490.65,91620.55,13017.44,1164676.64,49369.59739,15038,19160,2374,11453
4/2/2013,193796.29,97056.76,81328.95,64881.98,3682.27,694496.16,123821.12,130059.02,105377.25,16836.17,1511335.97,49120.21747,19192,19583,5045,11453
4/3/2013,172099.16,91604.8,79849.91,38219.13,5133.12,343557.67,125107.2,116656.13,105277.37,11484.72,1088989.21,46390.38948,15669,16881,5073,11453
4/4/2013,87017.45,58711.45,51400.06,15553.44,2370.46,153547.82,53654.91,73244.63,49660.47,7431.65,552592.34,41536.76373,9987,11100,2467,11453
4/5/2013,81408.34,39391.88,41339.51,14729.5,2273.45,117710.98,51329.05,66823.19,40329.45,5946.21,461281.56,32648.93281,8116,9151,1427,11453
4/6/2013,89073.36,43109.24,46831.79,17841.03,2188.31,177420.83,51418.43,71961.09,42063.36,6190.1,548097.54,32908.64443,8263,10018,1436,11453
4/7/2013,129280.09,61284.8,65319.95,23892.54,3137.75,213850.26,73727.16,101563.69,66809.44,8103.01,746968.69,41757.56583,10321,13247,1818,11453
4/8/2013,121969.01,59047.99,56915.04,26929.68,4318.32,311037.07,80898.27,94820.65,69945.65,11333.13,837214.81,53920.97768,11491,12597,2335,11453
4/9/2013,117330.23,56176.47,55547.68,24080.85,3493.34,217714.38,77598.2,88866.59,60259.54,8928.18,709995.46,50564.62136,10424,11364,1768,11453
4/10/2013,131823.91,59901.04,64551.21,22003.18,5219.32,285698.65,83096.75,83248.96,65211.83,8424.18,809179.03,48650.40807,11338,13012,1709,11453
4/11/2013,110481.85,51756.78,58902.24,22222.85,4905.49,180299.52,68812.2,82329.86,48328.9,7855,635894.69,44790.56434,11472,12466,1906,11453
4/12/2013,90271.93,47166.85,60852.91,18339.82,4327.64,122418.92,62166.45,74771.5,46836.62,6317.01,533469.65,36736.1327,10005,12823,1734,11453
4/13/2013,97283.18,49338.84,83480.04,19348.45,5178.2,117702.37,61553.01,80147.01,47824.78,7867.37,569723.25,31860.1612,10363,17955,1429,11453
4/14/2013,142163.54,70964.77,70550.27,25988.7,6797.84,148694.7,86544.61,120328.55,70463.76,10756.73,753253.47,42800.26624,10934,13793,1631,11453
4/15/2013,128889.63,69407.9,70364.31,27272.03,6406.14,211653.5,89887.88,99209.97,67045.36,9636.32,779773.04,47284.11961,10818,12739,1989,11453
4/16/2013,129809.13,61780.2,57616.9,23147.58,6890.73,182370.6,85199.25,94445.76,66658.75,9761.6,717680.5,45707.79724,10555,11562,1926,11453
4/17/2013,122247.3,64584.18,60253.12,30692.28,7624.6,203244.78,90686.4,95781.36,69342.64,9364.88,753821.54,46333.27001,11041,13840,2101,11453
4/18/2013,120052.12,61451.88,64668.49,25611.48,6261.67,219766.5,84589.99,89541.77,59749.19,9470.87,741163.96,43153.22985,11527,13181,2050,11453
4/19/2013,95860.44,49111.2,58194.28,21223.55,5595.57,142738.59,69994.51,74039.56,48784,8935.68,574477.38,35056.3937,9385,12419,1714,11453
4/20/2013,109221.99,58602.31,68311.52,29547.89,6324.63,299273.72,70297.47,92862.95,52466.35,10797.74,797706.57,36482.61501,12188,18604,2219,11453
4/21/2013,169017.52,89249.44,92076.97,39465.44,7899.69,361636.54,114268.58,129602.87,81294.24,14140.44,1098651.73,49390.04155,15291,21297,2662,11453
4/22/2013,152756.32,77862.54,82584.24,31576.61,7125.26,283382.78,105396.93,115727.01,83441.39,12136.96,951990.04,60354.72761,13003,18115,2237,11453
4/23/2013,167543.01,78316.25,85049.23,31969.5,6933.6,314436.8,108883.97,105321.16,82473.17,14685.48,995612.17,54616.20052,14252,18491,1855,11453
4/24/2013,193405.72,86075.71,88079.27,43326.46,8141.73,529033.37,129916.46,112105.62,95587.78,14094.92,1299767.04,49308.59769,14712,18962,1864,11453
4/25/2013,117866.05,81436.94,82027.11,24518.16,6531.09,262712.54,83595.44,83338.99,58166.39,21250.18,821442.89,43409.12454,13939,25345,1727,11453
4/26/2013,109067.13,61138.24,67481.42,24096.65,7381.06,165979.14,75069.93,82764.23,51721.14,8780.1,653479.04,35548.54825,13614,19000,1890,11453
4/27/2013,116232.51,59438.76,67590.35,20436.77,7346.43,152842.87,74234.52,92133.68,52856.57,6815.3,649927.76,32861.6651,13027,16749,1695,11453
4/28/2013,192702.9,97754.34,101447.25,34319.53,11817.51,219644.04,125104.63,141805.56,99084.37,13329.79,1037009.92,46299.25659,16542,22879,1715,11453
4/29/2013,209097.28,110087.99,99031.62,44720.59,16468.88,345515.35,144752.5,148681.2,105797.7,15797.25,1239950.36,55207.66068,20113,23444,2347,11453
4/30/2013,252199.42,141308.47,126031,51426.98,29998.34,348210.11,180303.29,172171.43,124509.08,16692.84,1442850.96,47150.08108,23267,26871,2297,11453
5/1/2013,280751.67,165772.49,127260.43,60509.65,14007.03,616491.01,203730.95,183750.94,146915.77,19560.19,1818750.13,46118.57305,24550,27266,2364,4566
5/2/2013,176246.06,126663.09,91861.38,29498.93,9579.92,389301.06,106468.96,129459.36,82158.3,31886.14,1173123.2,43307.80333,19927,23029,2592,4566
5/3/2013,130180.25,97827.34,73560.8,29127.97,7958.6,211309.4,91089.74,98066.24,60488.8,10072.91,809682.05,37180.16422,16310,19009,2088,4566
5/4/2013,137391.6,84957.57,76950.18,29994.66,8871.52,180949.75,94385.43,115605.98,61832.6,10105.69,801044.98,33694.7559,14982,18472,1960,4566
5/5/2013,218088.51,142528.63,115512.14,53816.5,13111.8,383872.2,155250.05,181576,105352.73,15542.95,1384651.51,46506.83541,20949,26767,2679,4566
5/6/2013,220610.43,140726.59,118568.42,55646.8,9579.81,447687.04,162728.55,180369.58,109664.4,16956.15,1462537.77,63243.93431,23585,27031,3212,4566
5/7/2013,218674.21,132719.6,107715.64,52152.53,10974.77,431943.7,149002.13,172374.33,100179.99,13858.99,1389595.89,55788.04375,23762,26278,1284,4566
5/8/2013,174595.06,104264.74,87327.89,38687.15,6753.25,371872.59,112575.42,119120.02,83211.4,12346.43,1110753.95,48620.30089,19305,23331,2053,4566
